player,n_early,n_late,obs_mwp_early,sim_mwp_early,clutch_early,obs_mwp_late,sim_mwp_late,clutch_late
Stan Wawrinka,455,455,60.21978021978022,58.31648351648352,1.9032967032966965,60.0,57.26263736263737,2.7373626373626294
Stefan Edberg,217,217,79.26267281105991,75.46082949308754,3.80184331797237,67.2811059907834,66.35483870967742,0.9262672811059787
Stefan Koubek,209,210,45.933014354066984,45.28468899521531,0.6483253588516718,43.80952380952381,44.49047619047619,-0.6809523809523768
Stefano Pescosolido,115,116,43.47826086956522,42.62173913043479,0.8565217391304287,41.37931034482759,39.943965517241374,1.4353448275862135
Stefanos Tsitsipas,271,271,65.68265682656826,63.9520295202952,1.730627306273064,66.42066420664207,62.4760147601476,3.9446494464944735
Stephane Robert,56,56,37.5,41.97321428571429,-4.473214285714292,28.57142857142857,31.76785714285714,-3.1964285714285694
Stephane Simian,61,62,42.62295081967213,40.09016393442623,2.5327868852458977,30.64516129032258,32.346774193548384,-1.7016129032258043
Steve Darcis,105,105,45.714285714285715,44.53333333333333,1.1809523809523839,46.666666666666664,46.95714285714286,-0.2904761904761983
Steve Johnson,197,197,50.25380710659898,48.3248730964467,1.9289340101522754,47.20812182741117,46.39340101522843,0.8147208121827418
Tallon Griekspoor,122,122,49.18032786885246,46.483606557377044,2.6967213114754145,52.459016393442624,47.61065573770492,4.848360655737707
Taro Daniel,118,118,38.13559322033898,36.61864406779661,1.5169491525423737,33.89830508474576,37.05084745762712,-3.1525423728813635
Taylor Dent,134,134,54.47761194029851,54.33955223880597,0.1380597014925371,50.0,50.697761194029844,-0.6977611940298445
Taylor Fritz,276,277,53.2608695652174,51.9927536231884,1.2681159420289987,68.59205776173285,67.66787003610108,0.9241877256317679
Tennys Sandgren,58,59,36.206896551724135,42.181034482758626,-5.974137931034491,37.28813559322034,36.88983050847457,0.39830508474577186
Teymuraz Gabashvili,148,148,34.45945945945946,36.33108108108108,-1.871621621621621,37.83783783783784,40.9527027027027,-3.114864864864863
Thanasi Kokkinakis,82,82,43.90243902439025,46.08536585365853,-2.1829268292682826,48.78048780487805,47.176829268292686,1.603658536585364
Thiago Monteiro,110,111,40.909090909090914,44.88636363636364,-3.9772727272727266,37.83783783783784,43.27027027027027,-5.432432432432428
Thiemo De Bakker,66,67,45.45454545454545,48.13636363636364,-2.681818181818187,32.83582089552239,32.76119402985075,0.07462686567163956
Thierry Champion,70,70,45.714285714285715,45.13571428571427,0.5785714285714434,32.857142857142854,38.05714285714286,-5.200000000000003
